OrderID,OrderDate,CustomerID,CustomerName,CustomerEmail,Country,ProductID,ProductCategory,ProductName,Quantity,UnitPrice,TotalPrice,SalesRegion
222,2027-03-25,2278,Andrea Sandoval,catherine75@mcdonald.com,Hong Kong,959,Clothing,Jeans,5,506.44,2532.2,South
223,1930-11-23,3258,Reginald Middleton,wfletcher@gmail.com,South Georgia and the South Sandwich Islands,501,Beauty,Lotion,10,236.94,2369.4,South
224,2018-08-23,6274,Daniel Madden,qgarza@flowers.net,Armenia,916,Furniture,Bed,3,871.66,2614.98,South
225,2027-11-23,2746,Jesse Krause,cookkimberly@yahoo.com,Lesotho,611,Electronics,Smartphone,7,673.21,4712.47,East
226,2011-12-24,8437,Francisco Beasley,thompsonmichelle@gmail.com,Brazil,685,Clothing,Shoes,3,222.06,666.18,West
227,2002-11-24,8046,Claire Hobbs,aprilboyd@yahoo.com,Italy,760,Beauty,Perfume,2,749.81,1499.62,East
228,1930-07-24,1349,Holly Jones,yrangel@yahoo.com,Solomon Islands,834,Sports,Treadmill,4,281.84,1127.36,North
229,2024-01-24,9951,Mikayla Garrett,ymoran@yahoo.com,Venezuela,527,Beauty,Nail Polish,4,804.66,3218.64,South
230,2026-09-23,9991,Tyler Chapman,jasonsmith@yahoo.com,Afghanistan,509,Sports,Treadmill,5,627.46,3137.3,South
231,2010-11-23,3780,Jesse Michael,emily63@hotmail.com,Morocco,876,Sports,Basketball,7,235.27,1646.89,North
232,2015-02-24,1349,Holly Jones,yrangel@yahoo.com,Solomon Islands,531,Furniture,Chair,7,574.52,4021.64,West
233,2022-02-24,5427,Jack Hoover,wardkelly@hotmail.com,Malaysia,750,Beauty,Shampoo,8,674.49,5395.92,East
235,2021-06-25,9991,Tyler Chapman,jasonsmith@yahoo.com,Afghanistan,910,Beauty,Perfume,7,978.31,6848.17,South
236,2028-08-24,8255,Michelle Fields,yrobinson@black.biz,Isle of Man,644,Clothing,T-Shirt,7,340.77,2385.39,West
237,2016-04-25,5017,James Henderson,sanderstina@valdez.biz,Monaco,909,Beauty,Nail Polish,1,940.27,940.27,East
238,2003-11-24,9420,Brianna Yoder,holly82@clark.com,Latvia,753,Beauty,Makeup,7,255.61,1789.27,East
239,2023-10-23,6625,Jonathan Evans,cbarnes@thomas.com,Wallis and Futuna,666,Beauty,Perfume,2,704.12,1408.24,West
242,2025-01-25,7890,Whitney Stewart,jonathan28@meadows.com,Barbados,619,Beauty,Perfume,10,139.46,1394.6,North
243,2002-06-24,4989,Ann Lara,kristenstone@yahoo.com,Bosnia and Herzegovina,500,Beauty,Nail Polish,6,318.96,1913.76,East
244,2005-10-23,8222,Christopher Benton,kperkins@wright.com,Benin,651,Furniture,Bed,5,80.58,402.9,South
245,2017-05-24,6093,Ashley Russo,johnsmith@hotmail.com,Liberia,787,Furniture,Table,4,764.81,3059.24,West
246,2020-08-24,3553,Lindsay Taylor,dherrera@martinez.com,Jamaica,930,Electronics,Smartphone,3,529.41,1588.23,North
247,2009-10-24,2746,Jesse Krause,cookkimberly@yahoo.com,Lesotho,849,Furniture,Desk,10,479.15,4791.5,North
248,2008-09-24,5043,Cheryl Young,jmoreno@morales.info,Belgium,884,Beauty,Lotion,9,567.22,5104.98,South
249,2029-03-24,5048,Frank Chandler,tammyhoover@bender-ferguson.biz,Mayotte,523,Furniture,Chair,2,225.23,450.46,South
250,2028-12-24,2554,Anthony Reese,bradleycampbell@gmail.com,Timor-Leste,791,Sports,Football,8,580.96,4647.68,South
251,2029-01-24,1420,Hayley Fox,danaryan@jimenez.com,Faroe Islands,568,Clothing,T-Shirt,1,692.81,692.81,East
252,1930-09-23,4603,Martin Brown,bennettjoseph@hotmail.com,Finland,720,Beauty,Shampoo,9,906.01,8154.09,West
253,2027-01-25,1419,Brittany Robinson,hayesedward@yahoo.com,Barbados,749,Sports,Bicycle,8,363.84,2910.72,West
254,2026-03-25,7766,Anthony Houston,zparsons@gmail.com,Marshall Islands,611,Clothing,Shoes,3,223.06,669.18,East
255,2023-09-24,3607,Jonathan Wood,brownkimberly@hotmail.com,Djibouti,596,Beauty,Lotion,9,374.68,3372.12,West
256,2007-05-24,4809,Justin Montgomery,jack80@clark-pratt.com,Djibouti,931,Clothing,Jacket,1,133.47,133.47,North
257,2015-10-24,2501,Beverly Estes,nmoore@gmail.com,Mauritania,750,Beauty,Perfume,10,391.69,3916.9,South
258,2023-02-25,8222,Christopher Benton,kperkins@wright.com,Benin,566,Beauty,Shampoo,8,832.7,6661.6,West
259,2026-12-24,8352,Adam Burns,michael72@hotmail.com,Nigeria,832,Electronics,Camera,1,238.79,238.79,West
261,2022-11-23,4655,Karen Munoz,glopez@hotmail.com,Central African Republic,910,Furniture,Couch,8,710.61,5684.88,West
262,2018-04-25,9326,Cynthia Monroe,adammyers@marsh.com,Nauru,945,Sports,Treadmill,3,768.92,2306.76,North
263,2015-08-24,6624,Tammy Stewart,dgay@peterson.com,Bhutan,504,Sports,Basketball,1,845.16,845.16,West
264,2016-04-25,2278,Andrea Sandoval,catherine75@mcdonald.com,Hong Kong,699,Sports,Basketball,3,896.97,2690.91,East
265,2014-06-25,3553,Lindsay Taylor,dherrera@martinez.com,Jamaica,926,Clothing,T-Shirt,4,120.23,480.92,East
266,2027-03-24,6695,David Russo,ruth23@shannon.com,Saint Barthelemy,508,Sports,Basketball,7,411.45,2880.15,North
267,2028-10-24,7856,Theresa Garcia,johnsonkristina@gmail.com,Saint Barthelemy,624,Electronics,Monitor,6,353.38,2120.28,North
268,2024-02-25,5819,Thomas Morgan,cking@hernandez.com,Sudan,715,Sports,Tennis Racket,5,803.58,4017.9,North
269,2016-08-24,2978,Savannah Shah,christian27@hotmail.com,Saint Kitts and Nevis,874,Clothing,Jacket,1,69.89,69.89,East
270,2007-09-24,2681,Rhonda Dunn,bishoplawrence@alvarado-turner.biz,Aruba,876,Furniture,Desk,5,930.92,4654.6,West
271,2027-01-24,6695,David Russo,ruth23@shannon.com,Saint Barthelemy,750,Furniture,Desk,2,841.27,1682.54,North
272,2015-04-24,2486,Scott Greene,wconrad@hotmail.com,United States of America,698,Clothing,Shoes,5,736.2,3681,South
273,2027-02-25,2585,Jeffrey Chase,jillcoleman@gmail.com,Montserrat,984,Sports,Football,9,336.54,3028.86,West
274,2008-02-24,2278,Andrea Sandoval,catherine75@mcdonald.com,Hong Kong,822,Beauty,Perfume,8,336.98,2695.84,South
275,2013-08-23,2978,Savannah Shah,christian27@hotmail.com,Saint Kitts and Nevis,884,Sports,Tennis Racket,9,229.17,2062.53,East
276,2024-10-24,7417,Nicole Moses,austinerin@hotmail.com,Sweden,797,Sports,Basketball,10,585.22,5852.2,West
277,1930-12-23,9703,Jeremy Baker,andrew88@brown-ortiz.com,Cuba,624,Beauty,Shampoo,5,282.41,1412.05,North
278,2026-09-24,9420,Brianna Yoder,holly82@clark.com,Latvia,843,Beauty,Perfume,3,331.31,993.93,North
279,2005-08-23,7870,Christopher Curtis,nspencer@gmail.com,Oman,873,Beauty,Nail Polish,5,575.74,2878.7,South
280,2028-02-24,6274,Daniel Madden,qgarza@flowers.net,Armenia,892,Sports,Bicycle,10,421.08,4210.8,North
281,2021-01-25,6466,Jerry Schneider,gcook@gmail.com,United Arab Emirates,954,Sports,Basketball,1,843.76,843.76,South
282,2026-02-24,3927,Tracy Castillo,kgallegos@rodriguez.com,Sudan,808,Beauty,Makeup,10,956.31,9563.1,South
283,2019-05-24,3229,Victor Vazquez,michaelscott@robertson-wilkins.biz,Australia,961,Electronics,Laptop,2,160.4,320.8,South
284,2027-06-24,5684,Dennis Mack,hannahfriedman@jacobs.biz,Tonga,743,Clothing,Shoes,2,666.05,1332.1,South
285,2010-02-24,9991,Tyler Chapman,jasonsmith@yahoo.com,Afghanistan,606,Furniture,Chair,1,79.09,79.09,East
286,2008-06-24,2884,Lorraine Kim,morgandeborah@hotmail.com,Venezuela,823,Clothing,Socks,10,838.8,8388,East
287,2019-11-24,2377,Heather Smith,kingeric@whitney.net,Burkina Faso,679,Clothing,T-Shirt,9,63.71,573.39,North
288,2021-07-24,7766,Anthony Houston,zparsons@gmail.com,Marshall Islands,507,Clothing,Jacket,2,91.98,183.96,South
289,2014-06-24,6093,Ashley Russo,johnsmith@hotmail.com,Liberia,901,Electronics,Smartphone,9,842.56,7583.04,North
290,2012-11-23,6654,Brian Mccarthy,pstout@duncan.com,Anguilla,628,Electronics,Monitor,5,86.98,434.9,West
291,2017-09-23,5909,Sharon Ramos,muellerduane@yahoo.com,Angola,999,Clothing,Jacket,1,654.31,654.31,North
292,2027-04-25,8757,Michael Mendoza,edward26@gmail.com,Estonia,724,Furniture,Desk,5,385.13,1925.65,West
293,2010-09-23,9420,Brianna Yoder,holly82@clark.com,Latvia,631,Sports,Bicycle,1,515.57,515.57,East
294,2018-11-24,2599,Benjamin Hart,michelle12@hotmail.com,Saudi Arabia,926,Furniture,Couch,10,664.13,6641.3,East
295,2005-10-23,5819,Thomas Morgan,cking@hernandez.com,Sudan,766,Beauty,Nail Polish,4,682.2,2728.8,East
296,2020-05-24,5323,Elizabeth Woodard,iparker@graham.com,Indonesia,614,Furniture,Table,5,716.71,3583.55,East
297,2011-11-24,3335,Justin Ellis,amybentley@keith.biz,Estonia,566,Beauty,Nail Polish,3,162.87,488.61,West
298,2013-10-23,3835,Dennis Harris,vwalton@hensley.com,Saint Pierre and Miquelon,949,Sports,Bicycle,6,645.24,3871.44,North
299,2027-05-24,4082,Rachael Lawson,melissa79@king-nelson.com,Bosnia and Herzegovina,997,Furniture,Chair,4,458.44,1833.76,West
300,2011-06-25,9594,Miss Alexandra Scott,michaeljones@perez.com,Netherlands,849,Beauty,Lotion,9,667.94,6011.46,West
301,2006-08-24,9035,Nathaniel Long,perrychristy@miller-bryant.com,Macedonia,622,Beauty,Shampoo,7,954.62,6682.34,North
302,2024-03-25,3607,Jonathan Wood,brownkimberly@hotmail.com,Djibouti,701,Electronics,Camera,2,203.18,406.36,East
303,2003-07-24,5043,Cheryl Young,jmoreno@morales.info,Belgium,646,Furniture,Bed,4,323.17,1292.68,West
304,2014-01-24,5819,Thomas Morgan,cking@hernandez.com,Sudan,588,Furniture,Desk,7,560.37,3922.59,West
305,2023-12-23,2918,Christopher Scott,vsmith@banks.com,Gibraltar,898,Electronics,Laptop,5,980.73,4903.65,North
306,2014-08-23,3477,Linda Lopez,laneapril@yahoo.com,Svalbard & Jan Mayen Islands,837,Sports,Basketball,3,250.91,752.73,South
307,1930-10-23,5909,Sharon Ramos,muellerduane@yahoo.com,Angola,816,Beauty,Makeup,4,78.7,314.8,South
308,2025-04-24,7351,Joshua Rojas,joneserica@smith-guzman.com,Lebanon,546,Sports,Bicycle,8,598.71,4789.68,South
309,2018-02-24,9887,Arthur Cortez,denise15@yahoo.com,French Polynesia,822,Clothing,Socks,2,976.07,1952.14,West
310,2019-11-24,8379,David Kelley,bthomas@rios-lawson.com,Guinea,954,Clothing,Jacket,10,541.62,5416.2,North
311,1931-01-24,7295,Michael Johnson,wrightlaura@harris.biz,Eritrea,647,Sports,Bicycle,10,533.2,5332,West
312,2014-04-25,6282,Kathryn Henry,kaitlynbryan@campbell-garcia.com,Niue,842,Electronics,Headphones,8,648.37,5186.96,West
313,2001-06-24,1440,Miguel Johnson,taraward@gmail.com,Estonia,718,Clothing,T-Shirt,1,32.32,32.32,South
314,2017-09-24,8604,Timothy Henson,sarah52@reed.org,Mayotte,609,Clothing,Socks,2,313.87,627.74,West
315,2002-11-24,1161,Juan Montoya,shawndixon@brooks-taylor.com,Egypt,879,Beauty,Shampoo,9,233.62,2102.58,East
316,2023-03-24,9107,Jason Miller,catherineperry@contreras.com,Palau,657,Clothing,Jacket,7,946.89,6628.23,East
317,2017-01-24,2278,Andrea Sandoval,catherine75@mcdonald.com,Hong Kong,598,Sports,Tennis Racket,10,704.78,7047.8,North
318,2003-01-25,3976,Leslie Torres,hrocha@gmail.com,Niger,528,Clothing,Shoes,9,222.82,2005.38,South
319,2021-09-24,3659,Tanya Franklin,williamsedwin@hotmail.com,Peru,730,Clothing,Jacket,2,456.81,913.62,South
320,2011-05-25,2020,Melanie Gonzalez,amber03@hotmail.com,Montserrat,976,Beauty,Shampoo,9,540.29,4862.61,North
321,2020-03-24,7870,Christopher Curtis,nspencer@gmail.com,Oman,849,Beauty,Makeup,8,170.87,1366.96,South
322,2007-12-24,5427,Jack Hoover,wardkelly@hotmail.com,Malaysia,852,Sports,Football,10,104.94,1049.4,South
324,2003-12-23,8341,Nathaniel Johns,francisco29@ward.info,Macedonia,623,Electronics,Headphones,9,853.84,7684.56,South
325,1931-07-23,7351,Joshua Rojas,joneserica@smith-guzman.com,Lebanon,574,Furniture,Chair,6,958.29,5749.74,East
326,2017-09-24,6625,Jonathan Evans,cbarnes@thomas.com,Wallis and Futuna,784,Beauty,Perfume,9,144.03,1296.27,North
328,2012-05-24,2672,Annette Phillips,aaron27@yahoo.com,Guadeloupe,797,Clothing,Jeans,1,542.29,542.29,West
329,2016-01-24,9388,Cheryl Stone,julie67@harris.com,Slovakia (Slovak Republic),553,Electronics,Smartphone,2,807.28,1614.56,North
330,2023-02-25,8437,Francisco Beasley,thompsonmichelle@gmail.com,Brazil,590,Furniture,Bed,8,934.47,7475.76,West
331,2027-10-24,3229,Victor Vazquez,michaelscott@robertson-wilkins.biz,Australia,565,Beauty,Perfume,5,364.85,1824.25,South
332,2028-03-25,2924,Amanda Hayden,leonard92@hotmail.com,Jersey,762,Sports,Bicycle,10,584.14,5841.4,North
333,2007-08-23,9451,Ashley Williams,aliciagreen@hartman.com,Uzbekistan,554,Sports,Treadmill,6,499.25,2995.5,North
334,2018-10-23,4655,Karen Munoz,glopez@hotmail.com,Central African Republic,898,Clothing,T-Shirt,2,580.29,1160.58,East
335,2022-12-24,9233,Justin Burgess,vnelson@roberts-murray.com,Israel,747,Clothing,T-Shirt,1,305.41,305.41,North
336,2017-01-25,7494,Christopher Leon,margaretburnett@rivera.com,New Zealand,682,Electronics,Laptop,9,80.8,727.2,West
337,2013-05-25,2377,Heather Smith,kingeric@whitney.net,Burkina Faso,810,Sports,Basketball,3,781.13,2343.39,East
338,2009-03-24,5996,Jessica Kelly,brandy96@watson.com,Turkmenistan,746,Beauty,Makeup,2,631.3,1262.6,East
339,2013-03-24,9404,Mrs. Tricia Newton MD,jessicaschultz@gmail.com,Vanuatu,753,Electronics,Headphones,5,47.99,239.95,East
340,2012-09-23,2672,Annette Phillips,aaron27@yahoo.com,Guadeloupe,511,Furniture,Table,5,198.49,992.45,North
341,2025-02-24,5285,Joshua Stephens,lisa09@hotmail.com,Korea,531,Clothing,Socks,7,331.03,2317.21,South
342,2018-04-24,8437,Francisco Beasley,thompsonmichelle@gmail.com,Brazil,966,Sports,Football,10,143.32,1433.2,North
343,2022-08-23,5493,Calvin Jimenez,carladams@lowe.com,Gabon,593,Furniture,Desk,6,609.79,3658.74,West
344,2017-03-25,5061,Dennis Carey,bailey62@yahoo.com,Norfolk Island,978,Clothing,Socks,10,274.18,2741.8,East
345,2027-04-25,8341,Nathaniel Johns,francisco29@ward.info,Macedonia,688,Beauty,Shampoo,7,835.62,5849.34,South
346,2011-05-25,9938,William Rivera,randolphkathryn@curtis.biz,Mongolia,602,Electronics,Laptop,10,780.91,7809.1,North
347,2025-02-25,2746,Jesse Krause,cookkimberly@yahoo.com,Lesotho,793,Electronics,Smartphone,9,849.21,7642.89,South
348,2023-06-24,2305,Robert Hill,riverskathleen@yahoo.com,Italy,580,Sports,Tennis Racket,2,959.29,1918.58,West
349,2001-01-25,9991,Tyler Chapman,jasonsmith@yahoo.com,Afghanistan,895,Clothing,T-Shirt,4,304.43,1217.72,South
350,2016-01-24,1008,Nicholas Barnes,taylorrobert@gmail.com,United Arab Emirates,542,Clothing,Jacket,10,249.81,2498.1,West
351,2014-10-23,5323,Elizabeth Woodard,iparker@graham.com,Indonesia,868,Beauty,Nail Polish,6,917.27,5503.62,West
352,2023-11-23,1405,Tracey Robbins,stephen58@gmail.com,Samoa,799,Clothing,Jeans,6,849.64,5097.84,North
353,2023-03-25,8433,Jacob Norris,mariachang@nguyen.com,South Georgia and the South Sandwich Islands,630,Clothing,Jacket,5,962.18,4810.9,East
354,2007-05-24,3659,Tanya Franklin,williamsedwin@hotmail.com,Peru,747,Clothing,T-Shirt,8,768.7,6149.6,West
355,1931-12-23,4484,Dr. Andrea Lopez,riosdonna@mcdaniel-gallegos.com,Kuwait,756,Electronics,Laptop,10,797.19,7971.9,South
356,2002-11-23,2734,Erica Brown,webermolly@gilmore-andrews.net,Libyan Arab Jamahiriya,661,Sports,Basketball,5,257.1,1285.5,West
357,2026-09-23,1460,Jenny Diaz,robinsonkayla@hotmail.com,Mayotte,576,Electronics,Monitor,5,790.35,3951.75,South
358,2020-10-23,2486,Scott Greene,wconrad@hotmail.com,United States of America,807,Sports,Tennis Racket,2,633.65,1267.3,West
359,2025-02-25,1792,Patrick Brown,janekelley@hotmail.com,French Southern Territories,681,Beauty,Nail Polish,6,225.96,1355.76,South
360,2011-02-24,4307,Matthew Espinoza,rodriguezbrandon@garcia.com,Zimbabwe,559,Furniture,Table,7,46.73,327.11,West
361,2027-12-23,4655,Karen Munoz,glopez@hotmail.com,Central African Republic,702,Electronics,Monitor,3,637.94,1913.82,West
362,2006-05-24,6891,Mark West,patricia36@steele.com,Japan,924,Beauty,Perfume,9,71.5,643.5,West
363,2021-02-25,6357,Kylie Mclaughlin,hurstkaren@anderson.com,Wallis and Futuna,720,Sports,Bicycle,4,902.92,3611.68,South
364,2024-07-23,2486,Scott Greene,wconrad@hotmail.com,United States of America,776,Clothing,Jacket,9,631.51,5683.59,North
365,2007-10-24,9887,Arthur Cortez,denise15@yahoo.com,French Polynesia,577,Sports,Football,9,915.75,8241.75,North
366,2018-05-25,5493,Calvin Jimenez,carladams@lowe.com,Gabon,741,Clothing,Socks,9,973.52,8761.68,South
367,2009-10-24,4809,Justin Montgomery,jack80@clark-pratt.com,Djibouti,883,Clothing,T-Shirt,10,96.58,965.8,South
368,2029-05-25,8341,Nathaniel Johns,francisco29@ward.info,Macedonia,680,Clothing,Jeans,2,977.99,1955.98,East
369,2018-05-25,6624,Tammy Stewart,dgay@peterson.com,Bhutan,613,Furniture,Table,1,457.31,457.31,South
370,2011-04-24,5625,Kenneth Hill,ana64@yahoo.com,Micronesia,662,Beauty,Lotion,10,732.62,7326.2,East
371,2004-10-24,8386,Ronnie Wells,michelle25@gmail.com,Faroe Islands,841,Electronics,Laptop,5,777.43,3887.15,North
372,2007-07-24,3258,Reginald Middleton,wfletcher@gmail.com,South Georgia and the South Sandwich Islands,802,Furniture,Couch,7,123.38,863.66,North
373,2028-04-24,6989,Ronald Stewart,simonbrianna@schmidt.com,Yemen,806,Clothing,Socks,7,119.6,837.2,South
374,2020-07-24,8213,Jacob Henry,emilysolomon@young.com,Philippines,522,Clothing,Jacket,8,99.25,794,West
376,2018-11-24,6883,Tamara Perez,jacksonjames@gmail.com,Nigeria,633,Furniture,Table,3,257.68,773.04,North
377,2003-09-24,6989,Ronald Stewart,simonbrianna@schmidt.com,Yemen,597,Sports,Bicycle,3,617.08,1851.24,South
379,2028-12-23,9420,Brianna Yoder,holly82@clark.com,Latvia,984,Furniture,Table,7,401.11,2807.77,South
380,2024-12-24,1355,Lindsey Peterson,james86@baldwin-pope.org,Saint Kitts and Nevis,695,Electronics,Monitor,1,558.31,558.31,South
381,2002-09-24,6654,Brian Mccarthy,pstout@duncan.com,Anguilla,514,Furniture,Couch,2,807.33,1614.66,East
382,2028-10-23,7766,Anthony Houston,zparsons@gmail.com,Marshall Islands,943,Electronics,Monitor,2,557.19,1114.38,North
383,2028-03-24,8384,Todd Baker,lori50@figueroa.info,Rwanda,577,Furniture,Couch,6,750.2,4501.2,South
384,2004-03-24,2978,Savannah Shah,christian27@hotmail.com,Saint Kitts and Nevis,691,Furniture,Table,6,303.8,1822.8,West
385,2019-09-24,1405,Tracey Robbins,stephen58@gmail.com,Samoa,544,Furniture,Desk,1,196.75,196.75,West
386,2008-06-25,3193,Kevin Jenkins,zmontgomery@miller-carr.com,Taiwan,560,Beauty,Makeup,8,967.14,7737.12,South
387,2006-02-25,7538,Michael Brooks,garciakristin@miller.org,Belize,533,Clothing,Socks,9,670.6,6035.4,East
388,2014-11-24,9001,Diane Lawrence,qcook@stewart.biz,Turks and Caicos Islands,588,Clothing,Shoes,8,412.19,3297.52,North
389,2013-08-23,6282,Kathryn Henry,kaitlynbryan@campbell-garcia.com,Niue,587,Sports,Basketball,1,604.49,604.49,West
390,2007-06-24,9684,David Perry,lwalsh@davis-austin.com,Liechtenstein,506,Beauty,Shampoo,4,236.75,947,East
391,2018-01-24,8305,Wayne Stokes,brendaclark@castillo-delgado.com,Mali,938,Clothing,T-Shirt,6,381.68,2290.08,North
392,2018-03-24,3659,Tanya Franklin,williamsedwin@hotmail.com,Peru,877,Clothing,Jacket,3,624.1,1872.3,West
393,2006-05-25,2599,Benjamin Hart,michelle12@hotmail.com,Saudi Arabia,517,Sports,Football,10,233.16,2331.6,South
394,2009-03-25,3767,Monica Ortega,uprince@flowers.biz,American Samoa,531,Furniture,Bed,6,848.67,5092.02,East
395,2025-04-25,9583,David Farley,mirandapeterson@fisher.info,Afghanistan,991,Furniture,Bed,9,470.28,4232.52,West
396,2017-12-23,7143,Timothy French,allenglass@rodriguez.com,Ireland,731,Sports,Treadmill,10,972.7,9727,North
397,1930-01-25,7143,Timothy French,allenglass@rodriguez.com,Ireland,517,Furniture,Table,9,994.51,8950.59,West
398,2010-04-24,4664,Eric Olson,barreraashley@white-stone.org,Belize,660,Clothing,T-Shirt,8,746.48,5971.84,South
399,2009-11-24,2132,Alicia Cannon,qbrown@decker.org,Pitcairn Islands,560,Sports,Tennis Racket,3,155.54,466.62,East
400,2029-03-24,7890,Whitney Stewart,jonathan28@meadows.com,Barbados,619,Clothing,Jeans,9,802.38,7221.42,North
401,1930-06-24,4319,Fred Hanson,hunttodd@taylor.org,Hungary,958,Clothing,T-Shirt,9,686.35,6177.15,North
402,2007-05-24,5427,Jack Hoover,wardkelly@hotmail.com,Malaysia,829,Clothing,Socks,10,428.47,4284.7,West
403,2018-07-24,4550,Christina Rodriguez,stevenslacey@yahoo.com,Albania,998,Beauty,Perfume,4,976.64,3906.56,North
404,2018-02-24,2585,Jeffrey Chase,jillcoleman@gmail.com,Montserrat,802,Clothing,Jacket,6,486.98,2921.88,West
405,2013-12-24,1420,Hayley Fox,danaryan@jimenez.com,Faroe Islands,909,Beauty,Makeup,7,190.4,1332.8,East
406,1930-11-23,7856,Theresa Garcia,johnsonkristina@gmail.com,Saint Barthelemy,621,Furniture,Table,8,877.89,7023.12,East
407,2024-12-24,2599,Benjamin Hart,michelle12@hotmail.com,Saudi Arabia,800,Sports,Basketball,6,642.04,3852.24,West
408,2002-08-23,2498,Kristin Villegas,coreycannon@rhodes-valenzuela.com,Canada,642,Sports,Basketball,3,502,1506,East
409,2028-10-24,8255,Michelle Fields,yrobinson@black.biz,Isle of Man,648,Furniture,Bed,3,986.3,2958.9,West
410,2008-05-24,9326,Cynthia Monroe,adammyers@marsh.com,Nauru,651,Sports,Treadmill,3,971.83,2915.49,West
411,2004-09-24,5458,Michael Waller,meganjones@watkins.com,India,728,Clothing,Jacket,6,185.01,1110.06,East
412,2014-01-25,4800,Michael Pugh PhD,evan30@turner-lopez.org,Belgium,869,Clothing,Jeans,2,339.67,679.34,East
413,2024-04-24,4211,Rachael Woods,washingtonsarah@yahoo.com,Sri Lanka,702,Sports,Basketball,7,371.46,2600.22,East
414,2026-03-24,8882,Samuel Brown,lisa41@guerra.com,Myanmar,595,Electronics,Monitor,10,363.77,3637.7,South
415,2021-05-24,2231,Laurie Wise,alexis07@garcia-brown.com,Cook Islands,749,Beauty,Lotion,7,703.91,4927.37,South
416,2025-10-24,2918,Christopher Scott,vsmith@banks.com,Gibraltar,877,Sports,Basketball,2,743.19,1486.38,North
417,1930-05-24,4804,Jenna Robinson,tolson@brown.com,Venezuela,680,Beauty,Perfume,2,162.24,324.48,East
418,1930-01-25,3193,Kevin Jenkins,zmontgomery@miller-carr.com,Taiwan,703,Clothing,Jeans,10,554.54,5545.4,South
420,2003-05-24,4809,Justin Montgomery,jack80@clark-pratt.com,Djibouti,819,Sports,Football,5,706.54,3532.7,South
421,2015-07-24,3640,Pamela Allen,djones@yahoo.com,Iceland,658,Electronics,Laptop,10,197.45,1974.5,North
422,2021-11-23,5684,Dennis Mack,hannahfriedman@jacobs.biz,Tonga,556,Beauty,Makeup,1,268.83,268.83,East
423,2018-08-23,2554,Anthony Reese,bradleycampbell@gmail.com,Timor-Leste,995,Clothing,Shoes,8,341.9,2735.2,North
424,2011-04-24,4501,Savannah Ross,smithsamuel@wood.com,Pitcairn Islands,682,Electronics,Smartphone,1,332.86,332.86,North
425,2011-12-24,7143,Timothy French,allenglass@rodriguez.com,Ireland,837,Furniture,Desk,4,297.05,1188.2,West
426,2026-12-23,2486,Scott Greene,wconrad@hotmail.com,United States of America,701,Furniture,Table,3,265.81,797.43,North
427,2021-12-23,6282,Kathryn Henry,kaitlynbryan@campbell-garcia.com,Niue,577,Beauty,Makeup,7,802.84,5619.88,South
428,2028-01-25,9684,David Perry,lwalsh@davis-austin.com,Liechtenstein,604,Clothing,Shoes,6,762.05,4572.3,West
429,2007-11-23,6590,Dawn Garza,stephen37@matthews.com,Palau,846,Clothing,Shoes,10,172.54,1725.4,North
430,2015-02-24,6654,Brian Mccarthy,pstout@duncan.com,Anguilla,756,Clothing,Jacket,9,866.1,7794.9,North
431,2006-10-24,6466,Jerry Schneider,gcook@gmail.com,United Arab Emirates,574,Beauty,Shampoo,3,671.49,2014.47,West
433,2017-09-24,5017,James Henderson,sanderstina@valdez.biz,Monaco,594,Beauty,Perfume,3,776.89,2330.67,North
434,2016-11-24,5698,Thomas Robinson,agallagher@gmail.com,Belize,714,Sports,Bicycle,7,27.49,192.43,South
435,2023-04-25,7870,Christopher Curtis,nspencer@gmail.com,Oman,809,Clothing,Shoes,3,908.16,2724.48,South
436,2018-04-24,8757,Michael Mendoza,edward26@gmail.com,Estonia,958,Furniture,Chair,6,528.91,3173.46,West
438,2024-11-23,6989,Ronald Stewart,simonbrianna@schmidt.com,Yemen,966,Beauty,Perfume,2,761.78,1523.56,West
439,1930-10-24,4484,Dr. Andrea Lopez,riosdonna@mcdaniel-gallegos.com,Kuwait,757,Furniture,Bed,5,143.57,717.85,West
440,2021-08-24,6466,Jerry Schneider,gcook@gmail.com,United Arab Emirates,895,Sports,Football,1,57.17,57.17,East
441,1930-10-24,2231,Laurie Wise,alexis07@garcia-brown.com,Cook Islands,746,Beauty,Shampoo,8,601.05,4808.4,North
442,2003-05-25,9233,Justin Burgess,vnelson@roberts-murray.com,Israel,538,Beauty,Shampoo,3,612.71,1838.13,North
443,2004-02-25,4804,Jenna Robinson,tolson@brown.com,Venezuela,914,Furniture,Desk,1,678.23,678.23,South
444,2003-02-25,8437,Francisco Beasley,thompsonmichelle@gmail.com,Brazil,607,Electronics,Smartphone,4,178.73,714.92,North
445,2012-08-24,6989,Ronald Stewart,simonbrianna@schmidt.com,Yemen,754,Furniture,Bed,2,741.48,1482.96,East
446,2021-02-25,1349,Holly Jones,yrangel@yahoo.com,Solomon Islands,646,Clothing,Shoes,10,324.12,3241.2,East
447,2011-06-25,8046,Claire Hobbs,aprilboyd@yahoo.com,Italy,566,Clothing,Jacket,3,495.25,1485.75,West
448,2002-10-23,1420,Hayley Fox,danaryan@jimenez.com,Faroe Islands,795,Beauty,Lotion,2,301.62,603.24,South
449,2003-01-25,5808,Susan Powers,everettstephen@smith.com,Iceland,874,Electronics,Laptop,2,465.78,931.56,North
